rh,max_wind_spd_ts,t_ghi,max_wind_spd,solar_rad,wind_gust_spd,max_temp_ts,min_temp_ts,clouds,max_dni,precip_gpm,wind_spd,slp,ts,max_ghi,temp,pres,dni,dewpt,snow,dhi,precip,wind_dir,max_dhi,ghi,max_temp,t_dni,max_uv,t_dhi,datetime,t_solar_rad,min_temp,max_wind_dir,snow_depth
59.6,1594476000,8349.5,9.2,347.9,9.2,1594479600,1594418400,9,910.0,0.5,6.5,1021.6,1594418400,933.3,19.8,995.6,462.2,9.3,0.0,57.4,0.2,224,119.6,347.9,25.3,11092.1,9.3,1377.9,2020-07-11,8349.5,13.8,360,None
37.8,1594548000,8327.9,9.2,338.2,9.2,1594569600,1594526400,37,909.8,0.0,7.4,1022.2,1594504800,932.2,21.1,996.3,461.4,5.6,0.0,57.3,0.0,84,119.6,347.0,27.8,11074.2,9.1,1374.7,2020-07-12,8116.6,13.4,360,None
36.7,1594666800,8305.3,8.4,304.2,8.4,1594652400,1594612800,44,909.6,0.0,5.0,1019.6,1594591200,930.9,22.1,993.8,460.7,6.2,0.0,57.1,0.0,184,119.5,346.1,29.1,11056.5,8.5,1371.2,2020-07-13,7300.9,14.1,360,None
36.0,1594742400,8281.9,7.2,195.2,7.2,1594738800,1594699200,86,909.4,0.0,5.1,1015.3,1594677600,929.7,22.7,989.7,459.9,6.5,0.0,57.0,0.30000000000000004,324,119.4,345.1,27.5,11038.3,4.8,1368.0,2020-07-14,4685.0,15.6,360,None
110.3,1594782000,8257.6,5.6,165.2,5.6,1594764000,1594836000,79,909.2,9.9,4.3,1015.5,1594764000,928.3,14.6,989.3,459.1,15.1,0.0,56.9,7.3,205,119.4,344.1,25.5,11019.2,4.3,1365.6,2020-07-15,3963.7,7.0,350,None
88.7,1594929600,8232.4,6.0,192.1,6.0,1594911600,1594875600,63,908.9,0.8,5.1,1020.0,1594850400,926.9,17.4,993.8,458.3,15.5,0.0,56.8,0.5,256,119.3,343.0,19.0,10999.1,3.9,1363.0,2020-07-16,4611.3,15.5,330,None
75.4,1594987200,8206.2,7.2,322.2,7.2,1595005200,1594962000,44,908.7,0.2,5.6,1020.3,1594936800,925.5,18.9,994.3,457.4,14.0,0.0,56.7,0.0,250,119.3,341.9,23.1,10978.2,5.9,1360.3,2020-07-17,7732.7,15.7,360,None
62.8,1595084400,8179.1,7.6,340.2,7.6,1595088000,1595044800,6,908.4,0.0,5.0,1018.4,1595023200,924.0,21.0,992.6,456.5,12.7,0.0,56.6,0.0,178,119.2,340.8,27.5,10956.1,8.8,1357.4,2020-07-18,8164.2,13.6,360,None
53.8,1595178000,8151.0,5.2,223.0,5.2,1595167200,1595131200,49,908.2,0.0,2.3,1016.0,1595109600,922.4,22.9,990.4,455.5,11.6,0.0,56.4,0.0,174,119.1,339.6,30.5,10933.1,4.5,1354.5,2020-07-19,5353.1,14.0,350,None
49.8,1595271600,8122.1,8.8,238.8,8.8,1595257200,1595217600,53,907.9,0.0,3.7,1015.5,1595196000,920.8,24.4,990.1,454.5,11.6,0.0,56.3,0.0,265,119.1,338.4,32.8,10909.0,7.6,1351.4,2020-07-20,5730.5,14.9,360,None
48.5,1595314800,8092.2,8.0,286.7,8.0,1595347200,1595304000,54,907.7,0.0,5.6,1018.8,1595282400,919.1,24.2,993.2,453.5,12.0,0.0,56.2,0.0,208,119.0,337.2,30.6,10883.9,4.8,1348.2,2020-07-21,6880.0,18.0,360,None
40.4,1595440800,8061.4,7.6,333.1,7.6,1595426400,1595394000,30,907.4,0.2,4.6,1018.5,1595368800,917.3,24.1,992.9,452.4,9.8,0.0,56.0,0.5,190,118.9,335.9,31.2,10857.6,9.0,1344.9,2020-07-22,7995.1,19.4,360,None
34.4,1595455200,8029.7,8.4,231.5,8.4,1595520000,1595480400,83,907.1,0.0,4.6,1015.8,1595455200,915.5,23.8,990.3,451.3,6.6,0.0,55.9,1.0,232,118.8,334.6,30.7,10830.2,7.4,1341.5,2020-07-23,5555.3,14.4,360,None
42.7,1595606400,7997.2,6.4,329.6,6.4,1595602800,1595566800,44,906.8,0.2,4.6,1013.2,1595541600,913.7,24.0,987.8,450.1,9.9,0.0,55.7,1.1,284,118.8,333.2,29.5,10801.7,7.7,1337.9,2020-07-24,7910.0,18.4,360,None
48.3,1595689200,7963.7,6.4,199.5,6.4,1595692800,1595646000,66,906.5,0.0,4.0,1013.4,1595628000,911.7,23.8,987.9,448.8,10.9,0.0,55.6,0.0,215,118.7,331.8,30.0,10771.9,3.8,1334.2,2020-07-25,4788.2,15.0,340,None
54.4,1595775600,7929.4,8.0,215.2,8.0,1595775600,1595797200,63,906.2,0.1,6.2,1014.3,1595714400,909.7,22.6,988.8,447.5,13.1,0.0,55.4,0.5,260,118.6,330.4,27.9,10741.0,4.4,1330.3,2020-07-26,5164.6,19.3,320,None
49.8,1595865600,7894.2,9.2,328.9,9.2,1595865600,1595818800,7,905.8,0.0,5.9,1014.3,1595800800,907.7,24.7,988.8,446.2,11.4,0.0,55.3,0.0,221,118.5,328.9,34.7,10708.8,8.8,1326.3,2020-07-27,7894.2,13.7,360,None
47.7,1595930400,7858.2,9.2,251.2,9.2,1595944800,1595970000,35,905.5,0.0,7.3,1014.7,1595887200,905.5,24.7,989.3,444.8,13.2,0.0,55.1,0.0,266,118.4,327.4,33.7,10675.5,7.0,1322.2,2020-07-28,6028.5,20.7,310,None
42.9,1596006000,7821.4,6.8,237.0,6.8,1596038400,1595995200,34,905.2,0.0,4.1,1018.7,1595973600,903.4,22.4,993.0,443.4,8.3,0.0,54.9,0.0,188,118.3,325.9,30.0,10640.9,5.1,1317.9,2020-07-29,5689.2,14.5,360,None
34.7,1596060000,7783.7,6.0,317.8,6.0,1596124800,1596081600,20,904.8,0.0,4.4,1016.9,1596060000,901.1,25.8,991.5,441.9,8.7,0.0,54.7,0.0,161,118.2,324.3,35.1,10605.1,6.5,1313.4,2020-07-30,7628.3,16.9,360,None
35.5,1596229200,7745.3,5.6,311.6,5.6,1596211200,1596168000,23,904.4,0.0,3.0,1013.9,1596146400,898.8,28.4,988.9,440.3,12.0,0.0,54.5,0.30000000000000004,222,118.1,322.7,39.1,10568.1,8.6,1308.8,2020-07-31,7479.1,20.5,360,None
50.3,1596297600,7706.1,10.0,246.1,10.0,1596290400,1596250800,60,904.1,0.1,4.2,1014.0,1596232800,896.4,27.5,988.8,438.8,15.8,0.0,54.3,1.0,233,118.0,321.1,36.4,10530.1,5.8,1304.0,2020-08-01,5906.2,20.0,360,None
78.5,1596319200,7666.1,8.4,136.8,8.4,1596319200,1596333600,89,903.7,8.1,5.1,1015.3,1596319200,894.0,21.3,989.6,437.1,14.5,0.0,54.1,6.8,241,117.9,319.4,30.7,10491.3,3.3,1299.0,2020-08-02,3282.2,2.0,360,None
46.2,1596474000,7625.5,8.0,200.7,8.0,1596452400,1596430800,67,903.3,0.1,6.9,1013.7,1596405600,891.5,20.0,987.9,435.5,8.2,0.0,53.9,0.2,328,117.8,317.7,25.1,10451.9,4.0,1293.8,2020-08-03,4817.4,17.6,350,None
55.5,1596528000,7584.1,7.6,315.7,7.6,1596556800,1596513600,8,902.9,0.0,5.7,1016.0,1596492000,888.9,19.0,990.1,433.8,9.3,0.0,53.7,0.0,193,117.7,316.0,25.2,10412.4,8.2,1288.4,2020-08-04,7577.5,12.6,360,None
47.3,1596621600,7542.1,5.2,314.3,5.2,1596643200,1596603600,7,902.4,0.0,4.2,1016.6,1596578400,886.3,21.1,990.8,432.2,7.9,0.0,53.4,0.0,175,117.6,314.3,29.0,10373.5,8.4,1282.7,2020-08-05,7542.2,12.1,360,None
43.4,1596726000,7499.6,4.8,282.5,4.8,1596729600,1596686400,19,902.0,0.0,4.0,1017.2,1596664800,883.5,23.6,991.6,430.7,9.2,0.0,53.2,0.0,167,117.4,312.5,32.4,10336.1,8.3,1276.9,2020-08-06,6779.0,13.8,350,None
44.1,1596823200,7456.5,4.8,310.6,4.8,1596812400,1596772800,3,901.5,0.0,3.6,1017.4,1596751200,880.8,25.9,992.0,429.2,11.9,0.0,52.9,0.0,192,117.3,310.7,34.8,10301.7,8.3,1270.7,2020-08-07,7455.0,16.9,360,None
40.6,1596902400,7413.1,5.6,307.7,5.6,1596898800,1596862800,4,901.1,0.0,3.4,1017.4,1596837600,877.9,27.4,992.1,427.9,11.8,0.0,52.7,0.0,150,117.2,308.9,36.5,10270.0,7.1,1264.5,2020-08-08,7385.7,18.0,340,None
38.4,1597003200,7369.0,6.0,275.9,6.0,1596981600,1596949200,29,900.6,0.0,4.4,1014.9,1596924000,875.0,28.6,989.8,426.6,12.2,0.0,52.5,0.0,164,117.1,307.0,37.2,10237.8,7.9,1260.1,2020-08-09,6622.3,19.4,350,None
40.2,1597014000,7324.2,6.0,270.7,6.0,1597075200,1597032000,65,900.1,0.1,3.3,1012.2,1597010400,872.0,28.8,987.2,425.2,13.7,0.0,52.3,0.30000000000000004,165,116.9,305.2,35.6,10204.7,6.5,1255.7,2020-08-10,6496.4,20.9,360,None
44.8,1597100400,7278.6,4.8,287.4,4.8,1597158000,1597122000,50,899.6,0.0,3.0,1013.6,1597096800,869.0,28.2,988.5,423.8,14.4,0.0,52.1,0.0,150,116.8,303.3,36.4,10170.4,7.5,1251.2,2020-08-11,6897.2,19.4,360,None
44.7,1597233600,7232.3,8.8,157.3,8.8,1597240800,1597208400,73,899.1,0.2,4.7,1012.5,1597183200,865.8,29.2,987.5,422.3,14.9,0.0,51.9,2.5,208,116.7,301.3,35.8,10135.0,2.7,1246.5,2020-08-12,3776.3,20.5,350,None
48.5,1597330800,7185.3,9.6,223.8,9.6,1597323600,1597294800,81,898.5,0.1,6.2,1014.0,1597269600,862.6,26.3,988.0,420.8,11.8,0.0,51.7,0.7000000000000001,158,116.5,299.4,33.4,10098.5,5.9,1241.8,2020-08-13,5370.7,18.7,310,None
70.3,1597417200,7137.5,6.4,211.4,6.4,1597410000,1597438800,70,898.0,2.2,5.1,1015.1,1597356000,859.4,22.7,989.5,419.2,17.1,0.0,51.5,1.9,196,116.4,297.4,27.6,10060.8,4.8,1236.9,2020-08-14,5073.1,20.0,350,None
66.5,1597500000,7089.0,6.0,270.1,6.0,1597503600,1597467600,34,897.4,0.0,2.2,1014.0,1597442400,856.0,23.0,988.5,417.6,15.3,0.0,51.3,0.0,148,116.2,295.4,29.6,10021.9,5.7,1231.9,2020-08-15,6481.7,15.3,360,None
65.0,1597564800,7039.9,6.8,173.4,6.8,1597590000,1597550400,76,896.8,0.9,4.2,1010.8,1597528800,852.6,20.4,985.3,415.9,15.2,0.0,51.1,6.8,248,116.1,293.3,28.9,9981.7,4.7,1226.7,2020-08-16,4161.9,17.7,360,None
67.5,1597665600,6990.0,7.2,185.5,7.2,1597680000,1597640400,58,896.2,2.9,5.4,1012.1,1597615200,849.2,21.2,986.5,414.2,13.7,0.0,50.9,3.9,215,115.9,291.3,27.7,9940.2,4.7,1221.4,2020-08-17,4453.0,14.2,360,None
74.1,1597752000,6939.5,3.6,212.4,3.6,1597748400,1597719600,38,895.6,1.1,2.8,1012.8,1597701600,845.6,19.7,987.1,412.4,15.3,0.0,50.7,1.1,212,115.8,289.1,27.2,9897.4,6.2,1215.9,2020-08-18,5098.0,14.6,360,None
92.2,1597842000,6888.4,6.4,149.1,6.4,1597838400,1597852800,70,895.0,1.6,3.8,1010.1,1597788000,842.0,20.2,984.4,410.6,16.8,0.0,50.4,0.6000000000000001,200,115.6,287.0,27.8,9853.3,3.5,1210.4,2020-08-19,3579.1,6.0,360,None
58.8,1597939200,6836.7,11.6,244.6,11.6,1597939200,1597899600,37,894.3,0.0,7.8,1007.6,1597874400,838.3,26.3,982.5,408.7,15.4,0.0,50.2,0.5,212,115.4,284.9,35.7,9807.8,5.9,1204.7,2020-08-20,5869.9,14.8,350,None
46.4,1598036400,6784.3,10.8,282.3,10.8,1598018400,1598043600,36,893.6,0.0,8.3,1011.3,1597960800,834.6,26.5,986.2,406.7,14.1,0.0,49.9,0.0,223,115.3,282.7,32.6,9761.0,6.9,1198.8,2020-08-21,6774.4,21.9,310,None
70.9,1598086800,6731.4,7.6,268.8,7.6,1598115600,1598076000,58,892.9,17.8,6.1,1019.6,1598047200,830.8,20.9,993.8,404.7,15.2,0.0,49.7,13.5,238,115.1,280.5,29.7,9712.9,7.1,1192.7,2020-08-22,6451.5,18.3,350,None
54.5,1598169600,6677.9,8.0,278.2,8.0,1598191200,1598158800,22,892.2,0.0,6.4,1020.6,1598133600,826.8,20.4,994.7,402.6,10.7,0.0,49.4,0.0,277,114.9,278.2,23.9,9663.5,7.1,1186.5,2020-08-23,6676.1,16.8,310,None
53.9,1598284800,6623.8,5.2,238.6,5.2,1598277600,1598241600,60,891.5,0.0,3.9,1018.6,1598220000,822.9,19.6,992.7,400.5,9.1,0.0,49.2,0.0,269,114.7,276.0,25.7,9612.8,7.2,1180.0,2020-08-24,5726.2,13.4,360,None
55.8,1598367600,6569.3,11.6,246.9,11.6,1598371200,1598328000,48,890.7,0.0,6.4,1013.6,1598306400,818.8,22.8,987.6,398.4,10.1,0.0,48.9,0.0,271,114.5,273.7,29.5,9561.2,6.2,1173.4,2020-08-25,5924.7,12.5,360,None
50.7,1598407200,6514.3,10.0,171.2,10.0,1598446800,1598421600,83,889.9,0.0,8.3,1017.2,1598392800,814.8,22.0,991.6,396.2,11.5,0.0,48.6,0.0,257,114.3,271.4,27.9,9508.8,4.6,1166.6,2020-08-26,4108.9,18.3,310,None
56.2,1598547600,6458.9,7.2,177.2,7.2,1598547600,1598497200,58,889.1,0.0,3.3,1016.3,1598479200,810.6,20.4,990.4,394.0,9.9,0.0,48.3,0.0,232,114.2,269.1,28.9,9456.0,4.0,1159.5,2020-08-27,4253.8,11.7,350,None
87.8,1598634000,6403.1,9.2,168.2,9.2,1598576400,1598637600,64,888.3,12.3,7.5,1007.4,1598565600,806.3,17.0,981.6,391.8,14.9,0.0,48.0,8.5,208,113.9,266.8,27.0,9403.3,5.9,1152.3,2020-08-28,4036.3,7.0,310,None
82.1,1598652000,6347.0,7.2,192.5,7.2,1598713200,1598677200,57,887.5,2.0,5.4,1006.5,1598652000,802.0,16.2,980.6,389.6,12.9,0.0,47.7,0.6000000000000001,175,113.7,264.5,22.6,9351.6,6.0,1144.7,2020-08-29,4620.6,11.6,330,None
79.1,1598781600,6290.6,7.2,84.2,7.2,1598806800,1598814000,89,886.6,1.1,5.0,1010.9,1598738400,797.6,14.9,984.8,387.6,11.2,0.0,47.4,1.0,301,113.5,262.1,19.5,9301.7,2.3,1137.0,2020-08-30,2021.1,7.0,330,None
79.9,1598889600,6234.1,6.8,198.9,6.8,1598886000,1598846400,71,885.7,0.8,5.9,1017.9,1598824800,793.2,15.7,991.7,385.6,11.6,0.0,47.0,0.7000000000000001,266,113.3,259.8,20.3,9253.6,6.1,1129.0,2020-08-31,4774.7,11.4,360,None
70.2,1598961600,6177.3,6.8,194.5,6.8,1598976000,1598932800,61,884.8,0.0,5.5,1016.9,1598911200,788.7,15.9,990.7,383.5,10.3,0.0,46.8,0.1,200,113.1,257.4,22.2,9204.9,3.8,1122.2,2020-09-01,4667.1,9.3,350,None
67.8,1599051600,6120.2,6.0,247.9,6.0,1599055200,1599022800,48,883.9,0.0,4.2,1017.5,1598997600,784.1,17.3,991.3,381.4,10.2,0.0,46.5,0.0,286,112.9,255.0,23.5,9154.7,4.8,1115.8,2020-09-02,5949.6,10.7,360,None
52.1,1599148800,6062.6,4.4,217.4,4.4,1599145200,1599105600,61,882.9,0.0,2.5,1022.2,1599084000,779.5,18.3,996.0,379.3,7.5,0.0,46.2,0.0,230,112.6,252.6,26.2,9103.0,5.0,1109.3,2020-09-03,5217.9,9.0,330,None
55.0,1599238800,6004.8,6.4,250.1,6.4,1599235200,1599195600,25,881.9,0.0,4.1,1022.9,1599170400,774.8,21.0,996.9,377.1,10.1,0.0,45.9,0.0,239,112.4,250.2,30.4,9050.0,6.2,1102.5,2020-09-04,6002.6,11.4,360,None
60.5,1599328800,5946.6,8.8,247.1,8.8,1599310800,1599339600,8,880.9,0.0,6.2,1019.2,1599256800,770.0,19.7,993.3,374.8,12.0,0.0,45.6,0.0,215,112.2,247.8,27.3,8996.2,5.8,1095.5,2020-09-05,5930.6,15.2,360,None
60.7,1599411600,5888.3,6.8,213.3,6.8,1599404400,1599368400,27,879.9,0.0,4.9,1020.3,1599343200,765.1,16.4,994.0,372.6,8.0,0.0,45.3,0.0,298,111.9,245.3,21.0,8942.3,5.3,1088.2,2020-09-06,5118.1,11.4,360,None
47.8,1599476400,5829.9,7.6,242.9,7.6,1599494400,1599454800,0,878.8,0.0,6.9,1022.4,1599429600,760.2,17.1,996.1,370.4,5.3,0.0,45.0,0.0,175,111.7,242.9,23.3,8889.6,6.3,1080.7,2020-09-07,5829.9,9.4,360,None
46.8,1599566400,5771.4,6.8,240.5,6.8,1599577200,1599541200,1,877.7,0.0,4.3,1026.3,1599516000,755.3,17.9,999.9,368.3,5.4,0.0,44.7,0.0,192,111.4,240.5,26.4,8840.4,6.2,1072.9,2020-09-08,5771.4,9.5,340,None
45.3,1599681600,5713.1,4.8,238.0,4.8,1599667200,1599627600,1,876.6,0.0,2.6,1023.1,1599602400,750.3,20.1,997.0,366.6,6.8,0.0,44.4,0.0,206,111.2,238.0,29.0,8797.8,6.1,1064.7,2020-09-09,5713.1,9.2,350,None
57.6,1599742800,5655.1,8.4,232.9,8.4,1599742800,1599714000,36,875.5,0.0,4.1,1018.6,1599688800,745.2,21.6,992.9,365.0,12.3,0.0,44.1,0.0,163,110.9,235.6,28.3,8760.6,5.7,1057.5,2020-09-10,5589.7,13.8,360,None
57.7,1599811200,5596.7,7.2,231.3,7.2,1599832800,1599800400,39,874.3,0.0,4.1,1016.1,1599775200,740.0,21.3,990.4,363.4,11.7,0.0,43.8,0.0,198,110.6,233.2,28.4,8722.6,5.0,1052.1,2020-09-11,5551.2,14.6,360,None
48.0,1599926400,5538.0,7.6,230.7,7.6,1599919200,1599886800,8,873.1,0.0,3.4,1019.2,1599861600,734.8,21.3,993.4,361.8,9.0,0.0,43.6,0.0,271,110.4,230.7,29.8,8683.6,5.9,1046.7,2020-09-12,5536.2,12.9,360,None
51.0,1599998400,5478.8,7.2,227.1,7.2,1600009200,1599973200,5,871.9,0.0,4.0,1024.0,1599948000,729.6,21.4,998.1,360.1,9.7,0.0,43.4,0.0,201,110.1,228.3,30.3,8643.5,5.7,1041.1,2020-09-13,5450.7,11.4,360,None
53.0,1600084800,5419.3,6.4,155.4,6.4,1600095600,1600059600,50,870.6,0.0,4.2,1022.6,1600034400,724.3,23.4,996.8,358.4,12.4,0.0,43.1,0.0,233,109.8,225.8,33.2,8602.3,5.0,1035.4,2020-09-14,3729.1,14.9,340,None
54.7,1600156800,5359.5,7.2,175.2,7.2,1600182000,1600142400,63,869.3,0.0,4.1,1020.1,1600120800,718.9,22.8,994.4,356.7,12.3,0.0,42.9,0.0,214,109.5,223.3,32.6,8559.9,2.8,1029.5,2020-09-15,4205.6,14.7,350,None
50.2,1600272000,5299.3,6.4,194.1,6.4,1600261200,1600236000,54,868.0,0.0,2.4,1018.5,1600207200,713.5,23.7,992.9,354.8,12.0,0.0,42.7,0.0,174,109.2,220.8,32.6,8516.2,3.5,1023.6,2020-09-16,4657.3,16.0,360,None
55.0,1600354800,5238.9,9.6,218.3,9.6,1600351200,1600308000,4,866.7,0.0,8.1,1018.4,1600293600,708.0,23.3,992.8,353.0,13.7,0.0,42.4,0.0,133,108.9,218.3,29.4,8471.3,5.5,1017.6,2020-09-17,5238.9,19.4,360,None
61.2,1600380000,5178.1,8.8,213.6,8.8,1600437600,1600405200,23,865.3,0.0,6.4,1016.8,1600380000,702.5,22.7,991.2,351.0,13.8,0.0,42.1,0.0,169,108.6,215.8,31.5,8425.0,5.4,1011.4,2020-09-18,5126.3,15.0,360,None
87.1,1600534800,5117.2,7.6,104.5,7.6,1600524000,1600534800,88,863.9,7.3,6.3,1015.2,1600466400,696.9,20.4,989.4,349.1,16.5,0.0,41.9,5.7,206,108.3,213.2,29.1,8377.4,2.2,1005.2,2020-09-19,2507.2,2.0,360,None
92.5,1600614000,5055.9,4.4,131.9,4.4,1600606800,1600570800,83,862.4,1.6,3.3,1014.1,1600552800,691.3,19.4,988.3,347.0,17.8,0.0,41.6,1.2,215,108.0,210.7,24.7,8328.3,2.3,998.8,2020-09-20,3164.5,8.0,360,None
79.2,1600714800,4994.5,5.2,141.2,5.2,1600700400,1600660800,69,861.0,0.4,2.6,1014.4,1600639200,685.7,19.4,988.6,344.9,14.9,0.0,41.3,0.30000000000000004,186,107.7,208.1,27.0,8277.8,2.7,992.2,2020-09-21,3389.0,13.0,360,None
83.9,1600783200,4932.9,7.6,194.0,7.6,1600779600,1600743600,44,859.5,0.6000000000000001,5.4,1012.1,1600725600,680.0,18.0,986.1,342.7,15.2,0.0,41.1,0.2,180,107.4,205.5,25.2,8225.7,4.3,985.5,2020-09-22,4656.9,13.5,350,None
77.5,1600862400,4871.1,8.8,175.5,8.8,1600873200,1600833600,56,857.9,3.0,6.2,1009.1,1600812000,674.2,19.1,983.4,340.5,14.7,0.0,40.8,1.7000000000000002,186,107.1,203.0,23.5,8172.1,4.3,978.8,2020-09-23,4212.6,16.1,210,None
89.7,1600981200,4809.2,10.8,89.4,10.8,1600945200,1600981200,71,856.4,15.8,8.0,1006.8,1600898400,668.5,14.9,980.9,338.2,14.6,0.0,40.5,10.6,191,106.7,200.4,20.5,8116.7,2.9,971.8,2020-09-24,2144.7,14.3,260,None
76.1,1601046000,4747.2,13.6,180.3,13.6,1600984800,1601064000,49,854.8,4.7,10.8,1004.7,1600984800,662.6,11.3,978.4,335.8,7.4,0.0,40.2,4.5,243,106.4,197.8,15.1,8059.8,3.6,964.7,2020-09-25,4328.2,9.6,310,None
63.6,1601132400,4685.2,13.2,138.6,13.2,1601132400,1601100000,58,853.1,0.8,10.3,1008.5,1601071200,656.8,11.0,982.0,333.4,4.1,0.0,39.9,0.9,271,106.1,195.2,14.8,8001.0,2.7,957.4,2020-09-26,3326.8,6.5,300,None
92.5,1601204400,4623.1,11.2,59.2,11.2,1601161200,1601182800,88,851.5,17.8,8.2,1004.9,1601157600,650.9,8.8,978.4,330.9,7.6,0.0,39.6,22.1,201,105.7,192.6,12.2,7940.5,1.8,950.1,2020-09-27,1419.8,7.6,260,None
98.6,1601316000,4561.1,7.6,150.5,7.6,1601298000,1601265600,74,849.8,5.7,4.5,1011.8,1601244000,645.1,11.2,985.3,328.3,10.8,0.0,39.3,8.0,179,105.4,190.0,13.3,7878.1,2.9,942.5,2020-09-28,3611.3,8.6,280,None
90.1,1601344800,4499.2,6.8,108.7,6.8,1601388000,1601334000,64,848.2,2.8,3.9,1019.3,1601330400,639.5,13.7,992.8,325.6,12.0,0.0,38.9,0.8,209,105.1,187.5,17.2,7813.9,2.0,934.8,2020-09-29,2607.8,10.9,350,None
87.3,1601474400,4437.3,5.2,145.4,5.2,1601474400,1601431200,60,846.6,0.0,2.2,1015.5,1601416800,633.8,13.9,989.2,322.8,11.9,0.0,38.6,0.0,194,104.7,184.9,19.8,7747.9,4.4,926.8,2020-09-30,3488.5,10.7,360,None
97.3,1601557200,4375.6,10.4,50.4,10.4,1601568000,1601528400,96,844.9,3.0,7.9,1006.4,1601503200,628.1,12.1,980.1,320.0,11.6,0.0,38.3,4.0,158,104.4,182.3,16.3,7680.0,1.8,918.8,2020-10-01,1209.8,8.4,220,None
99.6,1601640000,4314.1,11.2,24.3,11.2,1601636400,1601596800,98,843.2,48.6,8.3,991.3,1601589600,622.4,9.4,965.3,317.1,11.5,0.0,37.9,43.8,160,104.0,179.8,14.1,7610.4,1.4,910.5,2020-10-02,582.2,10.1,320,None
91.5,1601758800,4252.8,16.8,144.8,16.8,1601733600,1601704800,67,841.4,18.8,10.7,991.8,1601676000,616.6,9.8,965.8,314.1,9.4,0.0,37.6,18.5,175,103.7,177.2,13.9,7539.3,2.9,902.0,2020-10-03,3474.5,8.6,210,None
87.8,1601762400,4191.9,15.6,88.6,15.6,1601809200,1601791200,63,839.6,9.5,11.7,998.8,1601762400,610.8,11.0,972.6,311.1,9.1,0.0,37.2,5.6,188,103.3,174.7,13.8,7467.0,2.3,893.3,2020-10-04,2125.4,8.7,210,None
90.4,1601902800,4131.3,12.8,37.1,12.8,1601892000,1601866800,92,837.8,3.9,10.7,1007.0,1601848800,605.0,10.8,980.5,308.1,9.2,0.0,36.9,6.0,192,103.0,172.1,11.9,7394.1,1.4,884.4,2020-10-05,890.1,8.9,210,None
90.7,1601971200,4071.2,13.6,37.8,13.6,1601985600,1601953200,87,836.0,6.0,10.7,1010.7,1601935200,599.2,12.4,984.3,305.1,10.8,0.0,36.5,5.7,207,102.6,169.6,15.7,7321.5,1.5,875.2,2020-10-06,907.9,10.4,250,None
84.8,1602064800,4011.7,10.0,96.4,10.0,1602079200,1602104400,72,834.1,1.6,8.5,1018.3,1602021600,593.4,12.3,991.7,302.1,10.0,0.0,36.1,1.8,225,102.2,167.2,16.4,7250.8,2.7,865.7,2020-10-07,2313.0,10.3,270,None
89.8,1602151200,3952.9,9.6,65.8,9.6,1602162000,1602111600,68,832.2,0.0,7.5,1023.4,1602108000,587.5,13.1,996.7,299.4,11.2,0.0,35.7,0.0,196,101.8,164.7,17.3,7184.5,1.6,855.9,2020-10-08,1579.9,8.6,260,None
84.7,1602255600,3894.9,7.6,107.3,7.6,1602248400,1602205200,73,830.2,0.0,6.4,1022.1,1602194400,581.7,14.2,995.6,296.9,11.3,0.0,35.2,1.7000000000000002,211,101.5,162.3,18.2,7125.8,2.3,845.9,2020-10-09,2575.3,8.5,300,None
84.1,1602342000,3837.8,6.4,149.0,6.4,1602327600,1602363600,48,828.2,6.1,5.7,1023.7,1602280800,575.8,10.4,996.9,294.7,8.9,0.0,34.9,3.8,287,101.1,159.9,16.3,7071.8,3.8,837.1,2020-10-10,3577.2,7.1,330,None
93.5,1602432000,3781.1,8.0,142.7,8.0,1602424800,1602392400,36,826.2,3.6,6.0,1023.0,1602367200,569.9,7.3,995.8,292.4,6.0,0.0,34.6,2.7,256,100.7,157.5,12.3,7018.7,2.9,829.7,2020-10-11,3425.6,2.6,350,None
84.6,1602514800,3724.8,6.8,144.7,6.8,1602500400,1602468000,66,824.2,0.0,4.2,1022.3,1602453600,564.0,8.3,995.2,290.3,5.7,0.0,34.3,0.1,240,100.3,155.2,12.1,6966.8,3.6,822.1,2020-10-12,3472.0,5.1,360,None
94.8,1602597600,3668.9,3.6,101.5,3.6,1602597600,1602558000,77,822.1,1.5,2.9,1013.8,1602540000,558.1,6.7,986.8,288.2,5.9,0.0,33.9,3.4,176,99.9,152.9,10.5,6917.6,2.3,814.3,2020-10-13,2436.2,3.0,310,None
82.8,1602676800,3613.5,10.0,145.2,10.0,1602680400,1602626400,58,820.0,6.4,6.4,1011.7,1602626400,552.2,9.1,985.0,286.3,6.1,0.0,33.6,1.2,62,99.5,150.6,12.6,6872.0,3.2,806.4,2020-10-14,3483.8,7.1,360,None
86.3,1602763200,3558.8,10.0,92.0,10.0,1602763200,1602738000,78,817.8,0.1,8.1,1015.0,1602712800,546.3,8.2,988.1,284.5,6.0,0.0,33.3,0.2,313,99.1,148.3,10.5,6828.5,1.6,798.9,2020-10-15,2207.0,5.7,360,None
85.7,1602864000,3504.4,8.0,139.8,8.0,1602860400,1602828000,54,815.7,0.0,7.2,1018.3,1602799200,540.4,10.2,991.5,282.7,8.1,0.0,33.0,0.0,312,98.7,146.0,13.1,6784.3,2.9,793.1,2020-10-16,3354.6,9.3,360,None
